# RaceRender Data: TrackAddict 4.8.2 on iOS 26.0 [iPhone14,5] (Mode: 0)
# Vehicle: 2021 Mazda MX-5 Club
# Vehicle Tune: OSID's: PAEAEB000PEP6010, CVN's: 50F61056
# End Point: 32.523121, -97.615272  @ -1.00 deg
# Split Point 1: 32.521038, -97.618430  @ -1.00 deg
# Split Point 2: 32.523611, -97.613974  @ -1.00 deg
# Split Point 3: 32.523863, -97.611440  @ -1.00 deg
# GPS: iOS; Type: 0
# OBD Mode: BLE; ID: "ELM327 v1.5"
# OBD Settings: AP1;AF1;RPR0
# User Settings: U0;AS1;LT0/1;EC0;VC0;VQ3;VS1
# Device Free Space: 18135 MB
"Time","UTC Time","Lap","Sector","Predicted Lap Time","Predicted vs Best Lap","GPS_Update","GPS_Delay","Latitude","Longitude","Altitude (m)","Altitude (ft)","Speed (MPH)","Heading","Accuracy (m)","Accel X","Accel Y","Accel Z","Brake (calculated)","Barometric Pressure (PSI)","Pressure Altitude (ft)","OBD_Update","Engine Speed (RPM) *OBD","Vehicle Speed (mph) *OBD","Throttle Position (%) *OBD","Intake Air Temp (F) *OBD","Intake Manifold Pressure (PSI) *OBD","Engine Coolant Temp (F) *OBD"
654.469,1757547658.469,6,3,116.959,28.780,0,0.000,32.5237910,-97.6114003,313.5,1029,88.2,329.0,3.5,-0.18,-0.01,0.01,0,0.000,0,0,5486.250,83.885,91.765,104.000,13.779,204.800
654.519,1757547658.519,6,3,116.959,28.780,0,0.000,32.5237910,-97.6114003,313.5,1029,88.2,329.0,3.5,-0.16,0.10,0.01,0,0.000,0,0,5486.250,83.885,91.765,104.000,13.779,204.800
654.569,1757547658.569,6,3,116.959,28.780,0,0.000,32.5237910,-97.6114003,313.5,1029,88.2,329.0,3.5,-0.16,0.10,0.04,0,0.000,0,0,5486.250,83.885,91.765,104.000,13.779,204.800
654.620,1757547658.620,6,3,116.959,28.780,0,0.000,32.5237910,-97.6114003,313.5,1029,88.2,329.0,3.5,-0.17,0.18,0.07,0,0.000,0,0,5486.250,83.885,91.765,104.000,13.779,204.800
# Sector 3: 00:00:35.286
654.634,1757547658.634,6,4,116.959,28.780,1,0.000,32.5240913,-97.6115993,313.9,1030,88.2,332.4,3.5,-0.17,0.18,0.11,0,0.000,0,0,5486.250,83.885,91.765,104.000,13.779,204.800
654.680,1757547658.680,6,4,116.959,28.780,0,0.000,32.5240913,-97.6115993,313.9,1030,88.2,332.4,3.5,-0.13,0.19,0.07,0,0.000,0,0,5486.250,83.885,91.765,104.000,13.779,204.800
654.730,1757547658.730,6,4,116.959,28.780,0,0.000,32.5240913,-97.6115993,313.9,1030,88.2,332.4,3.5,-0.13,0.16,0.03,0,0.000,0,0,5486.250,83.885,91.765,104.000,13.779,204.800
654.770,1757547658.770,6,4,116.959,28.780,0,0.000,32.5240913,-97.6115993,313.9,1030,88.2,332.4,3.5,-0.17,0.27,0.02,0,0.000,0,1,5601.500,85.749,91.765,104.000,13.779,204.800
654.821,1757547658.821,6,4,116.959,28.780,0,0.000,32.5240913,-97.6115993,313.9,1030,88.2,332.4,3.5,-0.17,0.16,0.02,0,0.000,0,0,5601.500,85.749,91.765,104.000,13.779,204.800
654.871,1757547658.871,6,4,116.959,28.780,0,0.000,32.5240913,-97.6115993,313.9,1030,88.2,332.4,3.5,-0.17,0.05,-0.10,0,0.000,0,0,5601.500,85.749,91.765,104.000,13.779,204.800
654.921,1757547658.921,6,4,116.959,28.780,0,0.000,32.5240913,-97.6115993,313.9,1030,88.2,332.4,3.5,-0.17,0.05,-0.06,0,0.000,0,0,5601.500,85.749,91.765,104.000,13.779,204.800
654.972,1757547658.972,6,4,116.959,28.780,0,0.000,32.5240913,-97.6115993,313.9,1030,88.2,332.4,3.5,-0.17,0.05,-0.06,0,0.000,0,0,5601.500,85.749,91.765,104.000,13.779,204.800
655.022,1757547659.022,6,4,116.959,28.780,0,0.000,32.5240913,-97.6115993,313.9,1030,88.2,332.4,3.5,-0.17,-0.05,0.04,0,0.000,0,0,5601.500,85.749,91.765,104.000,13.779,204.800
655.072,1757547659.072,6,4,116.959,28.780,0,0.000,32.5240913,-97.6115993,313.9,1030,88.2,332.4,3.5,-0.17,-0.05,0.04,0,0.000,0,0,5601.500,85.749,91.765,104.000,13.779,204.800
655.122,1757547659.122,6,4,116.959,28.780,0,0.000,32.5240913,-97.6115993,313.9,1030,88.2,332.4,3.5,-0.05,-0.03,0.00,0,0.000,0,0,5601.500,85.749,91.765,104.000,13.779,204.800
655.128,1757547659.128,6,4,116.959,28.780,0,0.000,32.5240913,-97.6115993,313.9,1030,88.2,332.4,3.5,-0.05,-0.03,0.00,0,0.000,0,1,5655.250,86.992,91.765,104.000,9.572,204.800
655.172,1757547659.172,6,4,116.959,28.780,0,0.000,32.5240913,-97.6115993,313.9,1030,88.2,332.4,3.5,0.01,-0.03,-0.05,0,0.000,0,0,5655.250,86.992,91.765,104.000,9.572,204.800
655.223,1757547659.223,6,4,116.959,28.780,0,0.000,32.5240913,-97.6115993,313.9,1030,88.2,332.4,3.5,0.03,-0.04,-0.07,0,0.000,0,0,5655.250,86.992,91.765,104.000,9.572,204.800
655.273,1757547659.273,6,4,116.959,28.780,0,0.000,32.5240913,-97.6115993,313.9,1030,88.2,332.4,3.5,0.05,-0.04,-0.09,0,0.000,0,0,5655.250,86.992,91.765,104.000,9.572,204.800
655.323,1757547659.323,6,4,116.959,28.780,0,0.000,32.5240913,-97.6115993,313.9,1030,88.2,332.4,3.5,0.22,-0.03,-0.09,1,0.000,0,0,5655.250,86.992,91.765,104.000,9.572,204.800
655.373,1757547659.373,6,4,116.959,28.780,0,0.000,32.5240913,-97.6115993,313.9,1030,88.2,332.4,3.5,0.26,0.03,0.01,1,0.000,0,0,5655.250,86.992,91.765,104.000,9.572,204.800
655.424,1757547659.424,6,4,116.959,28.780,0,0.000,32.5240913,-97.6115993,313.9,1030,88.2,332.4,3.5,0.36,0.03,0.01,1,0.000,0,0,5655.250,86.992,91.765,104.000,9.572,204.800
655.474,1757547659.474,6,4,116.959,28.780,0,0.000,32.5240913,-97.6115993,313.9,1030,88.2,332.4,3.5,0.73,0.04,0.01,1,0.000,0,0,5655.250,86.992,91.765,104.000,9.572,204.800
655.524,1757547659.524,6,4,116.959,28.780,0,0.000,32.5240913,-97.6115993,313.9,1030,88.2,332.4,3.5,0.79,0.04,0.04,1,0.000,0,0,5655.250,86.992,91.765,104.000,9.572,204.800
655.558,1757547659.558,6,4,116.959,28.780,0,0.000,32.5240913,-97.6115993,313.9,1030,88.2,332.4,3.5,0.82,0.04,0.09,1,0.000,0,1,5535.750,85.749,19.216,104.000,3.481,204.800
655.605,1757547659.605,6,4,116.959,28.780,0,0.000,32.5240913,-97.6115993,313.9,1030,88.2,332.4,3.5,0.83,0.04,0.05,1,0.000,0,0,5535.750,85.749,19.216,104.000,3.481,204.800
655.632,1757547659.632,6,4,116.959,28.780,1,0.000,32.5244001,-97.6118103,313.7,1029,88.2,332.4,3.5,0.82,0.07,0.05,1,0.000,0,0,5535.750,85.749,19.216,104.000,3.481,204.800
655.685,1757547659.685,6,4,116.959,28.780,0,0.000,32.5244001,-97.6118103,313.7,1029,88.2,332.4,3.5,0.76,0.07,0.05,1,0.000,0,0,5535.750,85.749,19.216,104.000,3.481,204.800
655.735,1757547659.735,6,4,116.959,28.780,0,0.000,32.5244001,-97.6118103,313.7,1029,88.2,332.4,3.5,0.65,0.07,-0.02,1,0.000,0,0,5535.750,85.749,19.216,104.000,3.481,204.800
655.786,1757547659.786,6,4,116.959,28.780,0,0.000,32.5244001,-97.6118103,313.7,1029,88.2,332.4,3.5,0.66,0.05,-0.02,1,0.000,0,0,5535.750,85.749,19.216,104.000,3.481,204.800
655.836,1757547659.836,6,4,116.959,28.780,0,0.000,32.5244001,-97.6118103,313.7,1029,88.2,332.4,3.5,0.66,0.07,-0.02,1,0.000,0,0,5535.750,85.749,19.216,104.000,3.481,204.800
655.886,1757547659.886,6,4,116.959,28.780,0,0.000,32.5244001,-97.6118103,313.7,1029,88.2,332.4,3.5,0.67,0.12,-0.05,1,0.000,0,0,5535.750,85.749,19.216,104.000,3.481,204.800
655.936,1757547659.936,6,4,116.959,28.780,0,0.000,32.5244001,-97.6118103,313.7,1029,88.2,332.4,3.5,0.67,0.12,-0.02,1,0.000,0,0,5535.750,85.749,19.216,104.000,3.481,204.800
655.967,1757547659.967,6,4,116.959,28.780,0,0.000,32.5244001,-97.6118103,313.7,1029,88.2,332.4,3.5,0.67,0.12,-0.02,1,0.000,0,1,5210.000,80.157,18.824,104.000,3.191,204.800
656.017,1757547660.017,6,4,116.959,28.780,0,0.000,32.5244001,-97.6118103,313.7,1029,88.2,332.4,3.5,0.61,0.23,-0.01,1,0.000,0,0,5210.000,80.157,18.824,104.000,3.191,204.800
656.067,1757547660.067,6,4,116.959,28.780,0,0.000,32.5244001,-97.6118103,313.7,1029,88.2,332.4,3.5,0.54,0.31,-0.01,1,0.000,0,0,5210.000,80.157,18.824,104.000,3.191,204.800
656.117,1757547660.117,6,4,116.959,28.780,0,0.000,32.5244001,-97.6118103,313.7,1029,88.2,332.4,3.5,0.51,0.40,-0.13,1,0.000,0,0,5210.000,80.157,18.824,104.000,3.191,204.800
656.168,1757547660.168,6,4,116.959,28.780,0,0.000,32.5244001,-97.6118103,313.7,1029,88.2,332.4,3.5,0.50,0.47,-0.13,1,0.000,0,0,5210.000,80.157,18.824,104.000,3.191,204.800
656.218,1757547660.218,6,4,116.959,28.780,0,0.000,32.5244001,-97.6118103,313.7,1029,88.2,332.4,3.5,0.50,0.68,-0.09,1,0.000,0,0,5210.000,80.157,18.824,104.000,3.191,204.800
656.268,1757547660.268,6,4,116.959,28.780,0,0.000,32.5244001,-97.6118103,313.7,1029,88.2,332.4,3.5,0.49,0.72,-0.09,1,0.000,0,0,5210.000,80.157,18.824,104.000,3.191,204.800
656.310,1757547660.310,6,4,116.959,28.780,0,0.000,32.5244001,-97.6118103,313.7,1029,88.2,332.4,3.5,0.38,0.74,-0.12,1,0.000,0,1,4873.000,73.943,18.039,104.000,3.336,204.800
656.359,1757547660.359,6,4,116.959,28.780,0,0.000,32.5244001,-97.6118103,313.7,1029,88.2,332.4,3.5,0.32,0.81,-0.12,1,0.000,0,0,4873.000,73.943,18.039,104.000,3.336,204.800
656.409,1757547660.409,6,4,116.959,28.780,0,0.000,32.5244001,-97.6118103,313.7,1029,88.2,332.4,3.5,0.25,0.97,-0.08,1,0.000,0,0,4873.000,73.943,18.039,104.000,3.336,204.800
656.459,1757547660.459,6,4,116.959,28.780,0,0.000,32.5244001,-97.6118103,313.7,1029,88.2,332.4,3.5,0.25,0.97,-0.08,1,0.000,0,0,4873.000,73.943,18.039,104.000,3.336,204.800
656.509,1757547660.509,6,4,116.959,28.780,0,0.000,32.5244001,-97.6118103,313.7,1029,88.2,332.4,3.5,0.21,0.94,-0.11,1,0.000,0,0,4873.000,73.943,18.039,104.000,3.336,204.800
656.560,1757547660.560,6,4,116.959,28.780,0,0.000,32.5244001,-97.6118103,313.7,1029,88.2,332.4,3.5,0.21,0.94,-0.11,1,0.000,0,0,4873.000,73.943,18.039,104.000,3.336,204.800
656.610,1757547660.610,6,4,116.959,28.780,0,0.000,32.5244001,-97.6118103,313.7,1029,88.2,332.4,3.5,0.14,0.97,-0.04,0,0.000,0,0,4873.000,73.943,18.039,104.000,3.336,204.800
656.637,1757547660.637,6,4,117.134,28.955,1,0.000,32.5247191,-97.6120186,313.8,1030,88.2,328.3,3.5,0.10,1.21,-0.04,0,0.000,0,0,4873.000,73.943,18.039,104.000,3.336,204.800
656.665,1757547660.665,6,4,117.134,28.955,0,0.000,32.5247191,-97.6120186,313.8,1030,88.2,328.3,3.5,0.10,1.21,0.04,0,0.000,0,1,4669.000,71.458,18.039,104.000,3.191,204.800
656.721,1757547660.721,6,4,117.134,28.955,0,0.000,32.5247191,-97.6120186,313.8,1030,88.2,328.3,3.5,-0.02,1.17,-0.01,0,0.000,0,0,4669.000,71.458,18.039,104.000,3.191,204.800
656.771,1757547660.771,6,4,117.134,28.955,0,0.000,32.5247191,-97.6120186,313.8,1030,88.2,328.3,3.5,0.03,1.11,-0.01,0,0.000,0,0,4669.000,71.458,18.039,104.000,3.191,204.800
656.821,1757547660.821,6,4,117.134,28.955,0,0.000,32.5247191,-97.6120186,313.8,1030,88.2,328.3,3.5,-0.02,1.05,-0.06,0,0.000,0,0,4669.000,71.458,18.039,104.000,3.191,204.800
656.871,1757547660.871,6,4,117.134,28.955,0,0.000,32.5247191,-97.6120186,313.8,1030,88.2,328.3,3.5,0.03,0.76,-0.27,0,0.000,0,0,4669.000,71.458,18.039,104.000,3.191,204.800
656.922,1757547660.922,6,4,117.134,28.955,0,0.000,32.5247191,-97.6120186,313.8,1030,88.2,328.3,3.5,0.08,0.76,-0.27,0,0.000,0,0,4669.000,71.458,18.039,104.000,3.191,204.800
656.972,1757547660.972,6,4,117.134,28.955,0,0.000,32.5247191,-97.6120186,313.8,1030,88.2,328.3,3.5,0.08,0.91,-0.04,0,0.000,0,0,4669.000,71.458,18.039,104.000,3.191,204.800
657.022,1757547661.022,6,4,117.134,28.955,0,0.000,32.5247191,-97.6120186,313.8,1030,88.2,328.3,3.5,0.02,1.00,-0.04,0,0.000,0,0,4669.000,71.458,18.039,104.000,3.191,204.800
657.055,1757547661.055,6,4,117.134,28.955,0,0.000,32.5247191,-97.6120186,313.8,1030,88.2,328.3,3.5,0.02,1.00,-0.02,0,0.000,0,1,4643.500,70.836,18.039,104.000,3.336,204.800
657.102,1757547661.102,6,4,117.134,28.955,0,0.000,32.5247191,-97.6120186,313.8,1030,88.2,328.3,3.5,0.07,0.92,-0.04,0,0.000,0,0,4643.500,70.836,18.039,104.000,3.336,204.800
657.153,1757547661.153,6,4,117.134,28.955,0,0.000,32.5247191,-97.6120186,313.8,1030,88.2,328.3,3.5,0.07,0.91,-0.05,0,0.000,0,0,4643.500,70.836,18.039,104.000,3.336,204.800
657.203,1757547661.203,6,4,117.134,28.955,0,0.000,32.5247191,-97.6120186,313.8,1030,88.2,328.3,3.5,0.03,0.91,-0.05,0,0.000,0,0,4643.500,70.836,18.039,104.000,3.336,204.800
657.253,1757547661.253,6,4,117.134,28.955,0,0.000,32.5247191,-97.6120186,313.8,1030,88.2,328.3,3.5,0.03,0.91,-0.13,0,0.000,0,0,4643.500,70.836,18.039,104.000,3.336,204.800
657.304,1757547661.304,6,4,117.134,28.955,0,0.000,32.5247191,-97.6120186,313.8,1030,88.2,328.3,3.5,0.03,0.91,-0.14,0,0.000,0,0,4643.500,70.836,18.039,104.000,3.336,204.800
657.354,1757547661.354,6,4,117.134,28.955,0,0.000,32.5247191,-97.6120186,313.8,1030,88.2,328.3,3.5,0.03,0.97,-0.13,0,0.000,0,0,4643.500,70.836,18.039,104.000,3.336,204.800
657.404,1757547661.404,6,4,117.134,28.955,0,0.000,32.5247191,-97.6120186,313.8,1030,88.2,328.3,3.5,0.07,1.02,-0.04,0,0.000,0,0,4643.500,70.836,18.039,104.000,3.336,204.800
657.454,1757547661.454,6,4,117.134,28.955,0,0.000,32.5247191,-97.6120186,313.8,1030,88.2,328.3,3.5,0.07,1.05,-0.04,0,0.000,0,0,4643.500,70.836,18.039,104.000,3.336,204.800
657.501,1757547661.501,6,4,117.134,28.955,0,0.000,32.5247191,-97.6120186,313.8,1030,88.2,328.3,3.5,0.07,1.11,-0.04,0,0.000,0,1,4586.500,70.215,18.039,105.800,3.191,204.800
657.555,1757547661.555,6,4,117.134,28.955,0,0.000,32.5247191,-97.6120186,313.8,1030,88.2,328.3,3.5,0.04,1.11,-0.12,0,0.000,0,0,4586.500,70.215,18.039,105.800,3.191,204.800
657.605,1757547661.605,6,4,117.134,28.955,0,0.000,32.5247191,-97.6120186,313.8,1030,88.2,328.3,3.5,0.03,1.10,-0.12,0,0.000,0,0,4586.500,70.215,18.039,105.800,3.191,204.800
657.634,1757547661.634,6,4,117.134,28.955,1,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,0.03,1.10,-0.12,0,0.000,0,0,4586.500,70.215,18.039,105.800,3.191,204.800
657.686,1757547661.686,6,4,117.134,28.955,0,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,0.03,1.16,-0.06,0,0.000,0,0,4586.500,70.215,18.039,105.800,3.191,204.800
657.736,1757547661.736,6,4,117.134,28.955,0,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,0.09,1.16,-0.06,0,0.000,0,0,4586.500,70.215,18.039,105.800,3.191,204.800
657.786,1757547661.786,6,4,117.134,28.955,0,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,0.09,1.16,0.01,0,0.000,0,0,4586.500,70.215,18.039,105.800,3.191,204.800
657.836,1757547661.836,6,4,117.134,28.955,0,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,0.02,1.19,-0.04,0,0.000,0,0,4586.500,70.215,18.039,105.800,3.191,204.800
657.860,1757547661.860,6,4,117.134,28.955,0,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,0.00,1.26,0.03,0,0.000,0,1,4503.000,68.972,17.647,105.800,4.206,204.800
657.907,1757547661.907,6,4,117.134,28.955,0,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,0.00,1.26,-0.04,0,0.000,0,0,4503.000,68.972,17.647,105.800,4.206,204.800
657.957,1757547661.957,6,4,117.134,28.955,0,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,0.02,1.21,-0.07,0,0.000,0,0,4503.000,68.972,17.647,105.800,4.206,204.800
658.007,1757547662.007,6,4,117.134,28.955,0,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,0.02,1.21,-0.07,0,0.000,0,0,4503.000,68.972,17.647,105.800,4.206,204.800
658.057,1757547662.057,6,4,117.134,28.955,0,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,-0.00,1.23,0.02,0,0.000,0,0,4503.000,68.972,17.647,105.800,4.206,204.800
658.108,1757547662.108,6,4,117.134,28.955,0,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,-0.10,1.23,0.02,0,0.000,0,0,4503.000,68.972,17.647,105.800,4.206,204.800
658.158,1757547662.158,6,4,117.134,28.955,0,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,-0.19,1.14,-0.10,0,0.000,0,0,4503.000,68.972,17.647,105.800,4.206,204.800
658.208,1757547662.208,6,4,117.134,28.955,0,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,-0.23,1.14,-0.10,0,0.000,0,0,4503.000,68.972,17.647,105.800,4.206,204.800
658.258,1757547662.258,6,4,117.134,28.955,0,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,-0.23,1.15,-0.02,0,0.000,0,0,4503.000,68.972,17.647,105.800,4.206,204.800
658.267,1757547662.267,6,4,117.134,28.955,0,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,-0.23,1.15,-0.02,0,0.000,0,1,4547.500,68.972,70.980,105.800,14.214,204.800
658.309,1757547662.309,6,4,117.134,28.955,0,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,-0.23,1.15,-0.02,0,0.000,0,0,4547.500,68.972,70.980,105.800,14.214,204.800
658.359,1757547662.359,6,4,117.134,28.955,0,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,-0.23,1.11,-0.12,0,0.000,0,0,4547.500,68.972,70.980,105.800,14.214,204.800
658.409,1757547662.409,6,4,117.134,28.955,0,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,-0.23,1.05,-0.12,0,0.000,0,0,4547.500,68.972,70.980,105.800,14.214,204.800
658.460,1757547662.460,6,4,117.134,28.955,0,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,-0.16,0.92,-0.12,0,0.000,0,0,4547.500,68.972,70.980,105.800,14.214,204.800
658.510,1757547662.510,6,4,117.134,28.955,0,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,-0.16,0.92,-0.01,0,0.000,0,0,4547.500,68.972,70.980,105.800,14.214,204.800
658.560,1757547662.560,6,4,117.134,28.955,0,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,-0.23,1.04,0.04,0,0.000,0,0,4547.500,68.972,70.980,105.800,14.214,204.800
658.581,1757547662.581,6,4,117.134,28.955,0,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,-0.23,1.04,0.04,0,0.000,0,1,4593.750,70.215,91.765,105.800,13.924,204.800
658.630,1757547662.630,6,4,117.134,28.955,0,0.000,32.5249101,-97.6122203,313.9,1030,74.8,316.2,3.5,-0.23,1.03,0.04,0,0.000,0,0,4593.750,70.215,91.765,105.800,13.924,204.800
658.644,1757547662.644,6,4,117.134,28.955,1,0.000,32.5250539,-97.6125464,313.3,1028,74.8,293.3,3.5,-0.26,1.03,0.05,0,0.000,0,0,4593.750,70.215,91.765,105.800,13.924,204.800
658.691,1757547662.691,6,4,117.134,28.955,0,0.000,32.5250539,-97.6125464,313.3,1028,74.8,293.3,3.5,-0.24,1.01,0.05,0,0.000,0,0,4593.750,70.215,91.765,105.800,13.924,204.800
658.741,1757547662.741,6,4,117.134,28.955,0,0.000,32.5250539,-97.6125464,313.3,1028,74.8,293.3,3.5,-0.24,0.94,0.05,0,0.000,0,0,4593.750,70.215,91.765,105.800,13.924,204.800
658.791,1757547662.791,6,4,117.134,28.955,0,0.000,32.5250539,-97.6125464,313.3,1028,74.8,293.3,3.5,-0.22,0.94,-0.01,0,0.000,0,0,4593.750,70.215,91.765,105.800,13.924,204.800
658.842,1757547662.842,6,4,117.134,28.955,0,0.000,32.5250539,-97.6125464,313.3,1028,74.8,293.3,3.5,-0.20,0.94,-0.03,0,0.000,0,0,4593.750,70.215,91.765,105.800,13.924,204.800
658.892,1757547662.892,6,4,117.134,28.955,0,0.000,32.5250539,-97.6125464,313.3,1028,74.8,293.3,3.5,-0.18,0.94,-0.04,0,0.000,0,0,4593.750,70.215,91.765,105.800,13.924,204.800
658.942,1757547662.942,6,4,117.134,28.955,0,0.000,32.5250539,-97.6125464,313.3,1028,74.8,293.3,3.5,-0.18,0.97,-0.04,0,0.000,0,0,4593.750,70.215,91.765,105.800,13.924,204.800
658.992,1757547662.992,6,4,117.134,28.955,0,0.000,32.5250539,-97.6125464,313.3,1028,74.8,293.3,3.5,-0.17,1.03,-0.02,0,0.000,0,0,4593.750,70.215,91.765,105.800,13.924,204.800
659.043,1757547663.043,6,4,117.134,28.955,0,0.000,32.5250539,-97.6125464,313.3,1028,74.8,293.3,3.5,-0.17,1.09,0.06,0,0.000,0,0,4593.750,70.215,91.765,105.800,13.924,204.800
659.065,1757547663.065,6,4,117.134,28.955,0,0.000,32.5250539,-97.6125464,313.3,1028,74.8,293.3,3.5,-0.17,1.09,0.15,0,0.000,0,1,4631.250,70.836,91.765,105.800,13.634,204.800
659.113,1757547663.113,6,4,117.134,28.955,0,0.000,32.5250539,-97.6125464,313.3,1028,74.8,293.3,3.5,-0.18,1.04,0.15,0,0.000,0,0,4631.250,70.836,91.765,105.800,13.634,204.800
659.163,1757547663.163,6,4,117.134,28.955,0,0.000,32.5250539,-97.6125464,313.3,1028,74.8,293.3,3.5,-0.21,1.01,0.07,0,0.000,0,0,4631.250,70.836,91.765,105.800,13.634,204.800
659.214,1757547663.214,6,4,117.134,28.955,0,0.000,32.5250539,-97.6125464,313.3,1028,74.8,293.3,3.5,-0.18,0.96,-0.02,0,0.000,0,0,4631.250,70.836,91.765,105.800,13.634,204.800
659.264,1757547663.264,6,4,117.134,28.955,0,0.000,32.5250539,-97.6125464,313.3,1028,74.8,293.3,3.5,-0.22,0.92,-0.02,0,0.000,0,0,4631.250,70.836,91.765,105.800,13.634,204.800
659.314,1757547663.314,6,4,117.134,28.955,0,0.000,32.5250539,-97.6125464,313.3,1028,74.8,293.3,3.5,-0.19,0.92,0.07,0,0.000,0,0,4631.250,70.836,91.765,105.800,13.634,204.800
659.364,1757547663.364,6,4,117.134,28.955,0,0.000,32.5250539,-97.6125464,313.3,1028,74.8,293.3,3.5,-0.19,0.92,0.08,0,0.000,0,0,4631.250,70.836,91.765,105.800,13.634,204.800
659.415,1757547663.415,6,4,117.134,28.955,0,0.000,32.5250539,-97.6125464,313.3,1028,74.8,293.3,3.5,-0.19,0.93,0.07,0,0.000,0,0,4631.250,70.836,91.765,105.800,13.634,204.800
659.457,1757547663.457,6,4,117.134,28.955,0,0.000,32.5250539,-97.6125464,313.3,1028,74.8,293.3,3.5,-0.22,0.93,-0.02,0,0.000,0,1,4723.000,72.700,91.765,105.800,14.069,204.800
659.505,1757547663.505,6,4,117.134,28.955,0,0.000,32.5250539,-97.6125464,313.3,1028,74.8,293.3,3.5,-0.22,0.92,-0.03,0,0.000,0,0,4723.000,72.700,91.765,105.800,14.069,204.800
659.555,1757547663.555,6,4,117.134,28.955,0,0.000,32.5250539,-97.6125464,313.3,1028,74.8,293.3,3.5,-0.20,0.92,-0.03,0,0.000,0,0,4723.000,72.700,91.765,105.800,14.069,204.800
659.605,1757547663.605,6,4,117.134,28.955,0,0.000,32.5250539,-97.6125464,313.3,1028,74.8,293.3,3.5,-0.19,0.93,0.06,0,0.000,0,0,4723.000,72.700,91.765,105.800,14.069,204.800
659.627,1757547663.627,6,4,117.134,28.955,1,0.000,32.5251109,-97.6128949,312.4,1025,73.2,271.5,3.5,-0.19,0.93,0.06,0,0.000,0,0,4723.000,72.700,91.765,105.800,14.069,204.800
659.676,1757547663.676,6,4,117.134,28.955,0,0.000,32.5251109,-97.6128949,312.4,1025,73.2,271.5,3.5,-0.09,1.00,0.07,0,0.000,0,0,4723.000,72.700,91.765,105.800,14.069,204.800
659.726,1757547663.726,6,4,117.134,28.955,0,0.000,32.5251109,-97.6128949,312.4,1025,73.2,271.5,3.5,-0.09,1.10,0.10,0,0.000,0,0,4723.000,72.700,91.765,105.800,14.069,204.800
659.776,1757547663.776,6,4,117.134,28.955,0,0.000,32.5251109,-97.6128949,312.4,1025,73.2,271.5,3.5,-0.12,1.17,0.11,0,0.000,0,0,4723.000,72.700,91.765,105.800,14.069,204.800
659.794,1757547663.794,6,4,117.134,28.955,0,0.000,32.5251109,-97.6128949,312.4,1025,73.2,271.5,3.5,-0.12,1.10,0.13,0,0.000,0,1,4796.000,73.322,91.765,105.800,14.069,204.800
659.847,1757547663.847,6,4,117.134,28.955,0,0.000,32.5251109,-97.6128949,312.4,1025,73.2,271.5,3.5,-0.12,1.17,0.20,0,0.000,0,0,4796.000,73.322,91.765,105.800,14.069,204.800
659.897,1757547663.897,6,4,117.134,28.955,0,0.000,32.5251109,-97.6128949,312.4,1025,73.2,271.5,3.5,-0.21,1.06,0.20,0,0.000,0,0,4796.000,73.322,91.765,105.800,14.069,204.800
659.947,1757547663.947,6,4,117.134,28.955,0,0.000,32.5251109,-97.6128949,312.4,1025,73.2,271.5,3.5,-0.21,1.17,0.08,0,0.000,0,0,4796.000,73.322,91.765,105.800,14.069,204.800
659.998,1757547663.998,6,4,117.134,28.955,0,0.000,32.5251109,-97.6128949,312.4,1025,73.2,271.5,3.5,-0.21,1.06,0.05,0,0.000,0,0,4796.000,73.322,91.765,105.800,14.069,204.800
660.048,1757547664.048,6,4,117.134,28.955,0,0.000,32.5251109,-97.6128949,312.4,1025,73.2,271.5,3.5,-0.18,1.00,0.03,0,0.000,0,0,4796.000,73.322,91.765,105.800,14.069,204.800
